ASCII Trace IXXAT MiniMon V3  Version: 1.1.4.4543;;;;
Date: 15.06.2022;;;;
Start time: 13:15:12;;;;
Stop time: 13:15:46;;;;
Overruns: 0  Errorframes: 0                                          ;;;;
Baudrate: 250 kbit/s;;;;
Time;Identifier (hex);Format;Flags;Data (hex)
00:15:58.953;188;Std;;00 02 00 00 00 02 01 63
00:15:58.954;29B;Std;;C0 FF BD FF C2 FF C0 FF
00:15:58.954;1FB;Std;;00 00 05 05 05 05 05 05
00:15:58.955;48F;Std;;01 00 00 00 00 00
00:15:58.959;202;Std;;00 00 00 00 D4 30 D4 30
00:15:58.959;302;Std;;00 00 CF 18 F4 01 00 00
00:15:58.960;402;Std;;00 00 00 00 00 00 00 00
00:15:58.960;209;Std;;00 00 00 00 D4 30 D4 30
00:15:58.961;309;Std;;00 00 CF 18 2C 01 00 00
00:15:58.962;409;Std;;00 00 00 00 00 00 00 00
00:15:58.962;204;Std;;00 00 00 00 00 00 00 00
00:15:58.963;189;Std;;00 00 00 00 00 00 00 00
00:15:58.963;304;Std;;00 00 00 00 00 00 00 00
00:15:58.964;385;Std;;00 00 00 00 00 00 00 00
00:15:58.964;20F;Std;;00 04 04 04 01 00
00:15:58.964;20B;Std;;81 00 00 00
00:15:58.965;289;Std;;00 00 00 00 C5 00 C1 00
00:15:58.967;389;Std;;01 00 01 00 4F 50 00 00
00:15:58.969;489;Std;;00 00 FB FF 00 00 22 01
00:15:58.971;18A;Std;;DA 00 A7 00 D7 00 03 00
00:15:58.972;2AE;Std;;00 00 00 00 00 00 00 00
00:15:58.973;3AE;Std;;00 00 00 00 00 00 00 00
00:15:58.973;1AF;Std;;00 00 00 00 00 00 00 00
00:15:58.974;28A;Std;;07 00 01 00 00 00 00 00
00:15:58.974;2AF;Std;;00 00 00 00 00 00 00 00
00:15:58.975;485;Std;;FA 01 FA 01 CC 02 00 00
00:15:58.976;38A;Std;;00 00 00 00 00 00 00 00
00:15:58.978;48A;Std;;00 00 00 00 00 00 00 00
00:15:58.995;3AD;Std;;00 00 00 00 00 00 00 00
00:15:58.996;1AE;Std;;00 00 00 00 00
00:15:59.003;184;Std;;00 00 00 00 00 07 0F 01
00:15:59.010;22E;Std;;00 00 00 00 00 07 07 00
00:15:59.010;42E;Std;;11 00 00 00 C0 78 00 06
00:15:59.011;4AD;Std;;20 00 00 00 00 00 00 00
00:15:59.013;284;Std;;31 02 E0 27 4A 20 11 00
00:15:59.016;24B;Std;;00 00 00 00 00 00 00 00
00:15:59.017;24A;Std;;00 00 00 00 00 00 00 00
00:15:59.017;24C;Std;;00 00 00 00 00 00 00 00
00:15:59.023;384;Std;;AC 02 F8 01 F5 01 F7 01
00:15:59.033;484;Std;;00 00 00 00 00 00 00 00
00:15:59.033;182;Std;;00 00 00 00 00 00 00 00
00:15:59.036;282;Std;;00 00 00 00 DC 00 D9 00
00:15:59.038;382;Std;;01 00 01 00 4F 50 00 00
00:15:59.040;482;Std;;00 00 FC FF 00 00 19 01
00:15:59.042;183;Std;;E5 00 B9 00 FE 00 03 00
00:15:59.043;185;Std;;FD B3 49 F0 01 03 BB 33
00:15:59.044;283;Std;;01 00 05 00 00 00 00 00
00:15:59.047;383;Std;;00 00 00 00 00 00 00 00
00:15:59.047;80;Std;;
00:15:59.049;483;Std;;00 00 00 00 00 40 00 00
00:15:59.051;18F;Std;;00 20 05 00
00:15:59.051;18B;Std;;01 00 00 00
00:15:59.051;1AD;Std;;0C 00 01 01 05 01 01 00
00:15:59.052;28B;Std;;27 00 F6 FF 12 00 58 00
00:15:59.052;29B;Std;;C0 FF C0 FF C0 FF C0 FF
00:15:59.053;1FB;Std;;00 00 05 05 05 05 05 05
00:15:59.053;188;Std;;00 02 00 00 00 02 01 64
00:15:59.054;285;Std;;01 00 90 42 81 00 00 01
00:15:59.054;2AD;Std;;00 00 00 00 00 00 00 00
00:15:59.055;4AE;Std;;00 00 00 00 00 00 00 00
00:15:59.055;3AF;Std;;00 00 00 00 00 00 00 00
00:15:59.057;202;Std;;00 00 00 00 D4 30 D4 30
00:15:59.058;302;Std;;00 00 CF 08 F4 01 00 00
00:15:59.058;402;Std;;00 00 00 00 00 00 00 00
00:15:59.059;209;Std;;00 00 00 00 D4 30 D4 30
00:15:59.059;309;Std;;00 00 CF 08 2C 01 00 00
00:15:59.060;409;Std;;00 00 00 00 00 00 00 00
00:15:59.061;204;Std;;00 00 00 00 00 00 00 00
00:15:59.061;304;Std;;00 00 00 00 00 00 00 00
00:15:59.062;20F;Std;;00 04 04 04 01 00
00:15:59.062;20B;Std;;81 00 00 00
00:15:59.063;214;Std;;02 00 00 00 00 00 00 00
00:15:59.063;385;Std;;00 00 00 00 00 00 00 00
00:15:59.064;314;Std;;00 00 00 00 00 00 00 00
00:15:59.070;70F;Std;;5
00:15:59.072;2AE;Std;;00 00 00 00 00 00 00 00
00:15:59.072;3AE;Std;;00 00 00 00 00 00 00 00
00:15:59.073;189;Std;;00 00 00 00 00 00 00 00
00:15:59.073;1AF;Std;;00 00 00 00 00 00 00 00
00:15:59.074;2AF;Std;;00 00 00 00 00 00 00 00
00:15:59.074;485;Std;;FA 01 FA 01 CC 02 00 00
00:15:59.075;289;Std;;00 00 00 00 C5 00 C1 00
00:15:59.077;389;Std;;01 00 01 00 4F 50 00 00
00:15:59.079;489;Std;;00 00 FA FF 00 00 22 01
00:15:59.081;18A;Std;;DA 00 A7 00 D7 00 03 00
00:15:59.084;28A;Std;;07 00 01 00 00 00 00 00
00:15:59.086;38A;Std;;00 00 00 00 00 00 00 00
00:15:59.088;48A;Std;;00 00 00 00 00 40 00 00
00:15:59.096;3AD;Std;;00 00 00 00 00 00 00 00
00:15:59.096;1AE;Std;;00 00 00 00 00
00:15:59.103;184;Std;;00 00 00 00 00 07 0F 01
00:15:59.111;4AD;Std;;20 00 00 00 00 00 00 00
00:15:59.112;42E;Std;;11 00 00 00 C0 78 00 07
00:15:59.112;52E;Std;;30 D4 30 D4 30 D4 30 D4
00:15:59.113;284;Std;;31 02 E0 27 4A 20 11 00
00:15:59.118;24B;Std;;00 00 00 00 00 00 00 00
00:15:59.118;24A;Std;;00 00 00 00 00 00 00 00
00:15:59.119;24C;Std;;00 00 00 00 00 00 00 00
00:15:59.123;384;Std;;AC 02 F8 01 F5 01 F6 01
00:15:59.133;484;Std;;00 00 00 00 00 00 00 00
00:15:59.143;185;Std;;FD B3 49 F0 01 03 BB 33
00:15:59.143;182;Std;;00 00 00 00 00 00 00 00
00:15:59.146;282;Std;;00 00 00 00 DC 00 D9 00
00:15:59.146;70B;Std;;5
00:15:59.147;80;Std;;
00:15:59.148;382;Std;;01 00 01 00 4F 50 00 00
00:15:59.150;18B;Std;;01 00 00 00
00:15:59.150;28B;Std;;1F 00 F3 FF 15 00 5A 00
00:15:59.151;100;Std;;E2 78 D8 02 DD 36
00:15:59.151;18F;Std;;00 20 05 00
00:15:59.152;1AD;Std;;0C 00 01 01 05 01 01 00
00:15:59.152;29B;Std;;C0 FF BD FF BD FF C0 FF
00:15:59.152;1FB;Std;;00 00 05 05 05 05 05 05
00:15:59.153;183;Std;;E5 00 B9 00 FE 00 03 00
00:15:59.153;285;Std;;01 00 90 42 81 00 00 01
00:15:59.154;2AD;Std;;00 00 00 00 00 00 00 00
00:15:59.154;3AF;Std;;00 00 00 00 00 00 00 00
00:15:59.155;482;Std;;00 00 FD FF 00 00 19 01
00:15:59.155;283;Std;;01 00 05 00 00 00 00 00
00:15:59.156;48F;Std;;01 00 00 00 00 00
00:15:59.156;708;Std;;5
00:15:59.157;188;Std;;00 02 00 00 00 02 01 00
00:15:59.157;383;Std;;00 00 00 00 00 00 00 00
00:15:59.158;202;Std;;00 00 00 00 D4 30 D4 30
00:15:59.159;302;Std;;00 00 CF 18 F4 01 00 00
00:15:59.159;483;Std;;00 00 00 00 00 00 00 00
00:15:59.160;402;Std;;00 00 00 00 00 00 00 00
00:15:59.160;209;Std;;00 00 00 00 D4 30 D4 30
00:15:59.161;309;Std;;00 00 CF 18 2C 01 00 00
00:15:59.161;409;Std;;00 00 00 00 00 00 00 00
00:15:59.162;204;Std;;00 00 00 00 00 00 00 00
00:15:59.162;304;Std;;00 00 00 00 00 00 00 00
00:15:59.163;20F;Std;;00 04 04 04 01 00
00:15:59.163;385;Std;;00 00 00 00 00 00 00 00
00:15:59.164;20B;Std;;81 00 00 00
00:15:59.164;22E;Std;;00 00 FF FF 00 07 07 00
00:15:59.172;2AE;Std;;00 00 00 00 00 00 00 00
00:15:59.173;3AE;Std;;00 00 00 00 00 00 00 00
00:15:59.173;485;Std;;FA 01 FA 01 CC 02 00 00
00:15:59.174;4AE;Std;;00 00 00 00 00 00 00 00
00:15:59.174;1AF;Std;;00 00 00 00 00 00 00 00
00:15:59.175;2AF;Std;;00 00 00 00 00 00 00 00
00:15:59.183;189;Std;;00 00 00 00 00 00 00 00
00:15:59.185;289;Std;;00 00 00 00 C5 00 C1 00
00:15:59.187;389;Std;;01 00 01 00 4F 50 00 00
00:15:59.189;489;Std;;00 00 FA FF 00 00 22 01
00:15:59.191;18A;Std;;DA 00 A7 00 D7 00 03 00
00:15:59.192;704;Std;;5
00:15:59.194;28A;Std;;07 00 01 00 00 00 00 00
00:15:59.195;3AD;Std;;00 00 00 00 00 00 00 00
00:15:59.196;38A;Std;;00 00 00 00 00 00 00 00
00:15:59.198;48A;Std;;00 00 00 00 00 00 00 00
00:15:59.201;701;Std;;5
00:15:59.203;184;Std;;00 00 00 00 00 07 0F 01
00:15:59.211;4AD;Std;;20 00 00 00 00 00 00 00
00:15:59.212;1AE;Std;;00 00 00 00 00
00:15:59.212;42E;Std;;11 00 00 00 C0 78 00 08
00:15:59.213;52E;Std;;05 00 01 09 01 21 00 00
00:15:59.213;284;Std;;31 02 E0 27 4A 20 11 00
00:15:59.217;24B;Std;;00 00 00 00 00 00 00 00
00:15:59.218;24A;Std;;00 00 00 00 00 00 00 00
00:15:59.218;24C;Std;;00 00 00 00 00 00 00 00
00:15:59.223;384;Std;;AC 02 F8 01 F5 01 F6 01
00:15:59.233;484;Std;;00 00 00 00 00 00 00 00
00:15:59.243;185;Std;;FD B3 49 F0 01 03 BB 33
00:15:59.247;80;Std;;
00:15:59.249;18B;Std;;01 00 00 00
00:15:59.249;28B;Std;;1F 00 F3 FF 0F 00 5A 00
00:15:59.250;29B;Std;;C0 FF BD FF C0 FF BA FF
00:15:59.250;1FB;Std;;00 00 05 05 05 05 05 05
00:15:59.251;18F;Std;;00 20 05 00
00:15:59.251;72D;Std;;5
00:15:59.251;1AD;Std;;0C 00 01 01 05 01 01 00
00:15:59.252;2AD;Std;;00 00 00 00 00 00 00 00
00:15:59.252;28F;Std;;FF 1F 83 00 00 00
00:15:59.253;188;Std;;00 02 00 00 00 02 01 01
00:15:59.253;285;Std;;01 00 90 42 81 00 00 01
00:15:59.254;182;Std;;00 00 00 00 00 00 00 00
00:15:59.254;38F;Std;;00 00 01 03
00:15:59.255;3AF;Std;;00 00 00 00 00 00 00 00
00:15:59.256;282;Std;;00 00 00 00 DC 00 D9 00
00:15:59.257;202;Std;;00 00 00 00 D4 30 D4 30
00:15:59.258;302;Std;;00 00 CF 18 F4 01 00 00
00:15:59.258;382;Std;;01 00 01 00 4F 50 00 00
00:15:59.259;402;Std;;00 00 00 00 00 00 00 00
00:15:59.259;209;Std;;00 00 00 00 D4 30 D4 30
00:15:59.260;309;Std;;00 00 CF 18 2C 01 00 00
00:15:59.260;482;Std;;00 00 FC FF 00 00 19 01
00:15:59.261;409;Std;;00 00 00 00 00 00 00 00
00:15:59.261;204;Std;;00 00 00 00 00 00 00 00
00:15:59.262;304;Std;;00 00 00 00 00 00 00 00
00:15:59.262;183;Std;;E5 00 B9 00 FE 00 03 00
00:15:59.263;212;Std;;00 00 00 00 00 00 00 00
00:15:59.263;385;Std;;00 00 00 00 00 00 00 00
00:15:59.264;20F;Std;;00 04 04 04 01 00
00:15:59.264;30F;Std;;46 79 D8 02 DD 36
00:15:59.265;283;Std;;01 00 05 00 00 00 00 00
00:15:59.265;20B;Std;;81 00 00 00
00:15:59.266;22E;Std;;00 00 00 00 00 07 07 00
00:15:59.267;383;Std;;00 00 00 00 00 00 00 00
00:15:59.269;483;Std;;00 00 00 00 00 40 00 00
00:15:59.270;70F;Std;;5
00:15:59.272;2AE;Std;;00 00 00 00 00 00 00 00
00:15:59.273;3AE;Std;;00 00 00 00 00 00 00 00
00:15:59.273;485;Std;;FA 01 FA 01 CC 02 00 00
00:15:59.274;4AE;Std;;00 00 00 00 00 00 00 00
00:15:59.274;1AF;Std;;00 00 00 00 00 00 00 00
00:15:59.275;2AF;Std;;00 00 00 00 00 00 00 00
00:15:59.285;714;Std;;5
00:15:59.293;189;Std;;00 00 00 00 00 00 00 00
00:15:59.295;289;Std;;00 00 00 00 C5 00 C1 00
00:15:59.295;3AD;Std;;00 00 00 00 00 00 00 00
00:15:59.297;389;Std;;01 00 01 00 4F 50 00 00
00:15:59.299;489;Std;;00 00 FA FF 00 00 22 01
00:15:59.301;18A;Std;;DA 00 A7 00 D5 00 03 00
00:15:59.304;184;Std;;00 00 00 00 00 07 0F 01
00:15:59.304;28A;Std;;07 00 01 00 00 00 00 00
00:15:59.306;38A;Std;;00 00 00 00 00 00 00 00
00:15:59.307;194;Std;;01 00 26 01 24 01 35 01
00:15:59.308;494;Std;;3A 01 4C 01 0D 01 12 01
00:15:59.308;394;Std;;03 00 02 00 08 00 00 00
00:15:59.309;294;Std;;00 00 01 00 00 00 00 00
00:15:59.309;48A;Std;;00 00 00 00 00 40 00 00
00:15:59.311;42E;Std;;11 00 00 00 C0 78 00 09
00:15:59.312;4AD;Std;;20 00 00 00 00 00 00 00
00:15:59.312;1AE;Std;;00 00 00 00 00
00:15:59.313;52E;Std;;FF FB 02 64 00 BB 01 84
00:15:59.313;709;Std;;5
00:15:59.314;284;Std;;31 02 E0 27 4A 20 11 00
00:15:59.316;24B;Std;;00 00 00 00 00 00 00 00
00:15:59.317;24A;Std;;00 00 00 00 00 00 00 00
00:15:59.317;24C;Std;;00 00 00 00 00 00 00 00
00:15:59.323;384;Std;;AC 02 F8 01 F5 01 F8 01
00:15:59.333;484;Std;;00 00 00 00 00 00 00 00
00:15:59.343;185;Std;;FD B3 49 F0 01 03 BB 33
00:15:59.348;80;Std;;
00:15:59.350;18F;Std;;00 20 05 00
00:15:59.351;1AD;Std;;0C 00 01 01 05 01 01 00
00:15:59.351;18B;Std;;01 00 00 00
00:15:59.352;28B;Std;;24 00 F8 FF 15 00 5D 00
00:15:59.352;29B;Std;;C0 FF C0 FF C0 FF BD FF
00:15:59.353;188;Std;;00 02 00 00 00 02 01 02
00:15:59.353;1FB;Std;;00 00 05 05 05 05 05 05
00:15:59.354;285;Std;;01 00 90 42 81 00 00 01
00:15:59.354;2AD;Std;;00 00 00 00 00 00 00 00
00:15:59.355;48F;Std;;01 00 00 00 00 00
00:15:59.359;202;Std;;00 00 00 00 D4 30 D4 30
00:15:59.359;302;Std;;00 00 CF 08 F4 01 00 00
00:15:59.360;402;Std;;00 00 00 00 00 00 00 00
00:15:59.360;209;Std;;00 00 00 00 D4 30 D4 30
00:15:59.361;309;Std;;00 00 CF 08 2C 01 00 00
00:15:59.361;409;Std;;00 00 00 00 00 00 00 00
00:15:59.362;204;Std;;00 00 00 00 00 00 00 00
00:15:59.362;304;Std;;00 00 00 00 00 00 00 00
00:15:59.363;20F;Std;;00 04 04 04 01 00
00:15:59.363;385;Std;;00 00 00 00 00 00 00 00
00:15:59.364;182;Std;;00 00 00 00 00 00 00 00
00:15:59.364;20B;Std;;81 00 00 00
00:15:59.365;22E;Std;;00 00 FF FF 00 07 07 00
00:15:59.366;282;Std;;00 00 00 00 DC 00 D9 00
00:15:59.368;382;Std;;01 00 01 00 4F 50 00 00
00:15:59.370;482;Std;;00 00 FD FF 00 00 19 01
00:15:59.372;2AE;Std;;00 00 00 00 00 00 00 00
00:15:59.373;183;Std;;E5 00 B9 00 FE 00 03 00
00:15:59.373;3AE;Std;;00 00 00 00 00 00 00 00
00:15:59.374;3AF;Std;;00 00 00 00 00 00 00 00
00:15:59.374;485;Std;;FA 01 FA 01 CC 02 00 00
00:15:59.375;283;Std;;01 00 05 00 00 00 00 00
00:15:59.377;383;Std;;00 00 00 00 00 00 00 00
00:15:59.379;483;Std;;00 00 00 00 00 40 00 00
00:15:59.383;702;Std;;5
00:15:59.395;3AD;Std;;00 00 00 00 00 00 00 00
00:15:59.396;4AE;Std;;00 00 00 00 00 00 00 00
00:15:59.396;1AF;Std;;00 00 00 00 00 00 00 00
00:15:59.397;2AF;Std;;00 00 00 00 00 00 00 00
00:15:59.403;189;Std;;00 00 00 00 00 00 00 00
00:15:59.404;184;Std;;00 00 00 00 00 07 0F 01
00:15:59.405;289;Std;;00 00 00 00 C5 00 C1 00
00:15:59.407;389;Std;;01 00 01 00 4F 50 00 00
00:15:59.409;489;Std;;00 00 FA FF 00 00 22 01
00:15:59.410;42E;Std;;11 00 00 00 C0 78 00 0A
00:15:59.410;52E;Std;;08 08 00 05 00 00 F0 00
00:15:59.411;4AD;Std;;20 00 00 00 00 00 00 00
00:15:59.412;18A;Std;;DA 00 A7 00 D7 00 03 00
00:15:59.412;1AE;Std;;00 00 00 00 00
00:15:59.414;28A;Std;;07 00 01 00 00 00 00 00
00:15:59.414;284;Std;;31 02 E0 27 4A 20 11 00
00:15:59.415;24B;Std;;00 00 00 00 00 00 00 00
00:15:59.415;712;Std;;5
00:15:59.416;24A;Std;;00 00 00 00 00 00 00 00
00:15:59.416;38A;Std;;00 00 00 00 00 00 00 00
00:15:59.417;24C;Std;;00 00 00 00 00 00 00 00
00:15:59.418;48A;Std;;00 00 00 00 00 40 00 00
00:15:59.424;384;Std;;AC 02 F8 01 F5 01 F7 01
00:15:59.433;484;Std;;00 00 00 00 00 00 00 00
00:15:59.443;185;Std;;FD B3 49 F0 01 03 BB 33
00:15:59.449;80;Std;;
00:15:59.450;18B;Std;;01 00 00 00
00:15:59.450;28B;Std;;1F 00 F6 FF 12 00 5A 00
00:15:59.451;18F;Std;;00 20 05 00
00:15:59.451;1AD;Std;;0C 00 01 01 05 01 01 00
00:15:59.452;29B;Std;;C0 FF BD FF BD FF C0 FF
00:15:59.452;1FB;Std;;00 00 05 05 05 05 05 05
00:15:59.453;2AD;Std;;00 00 00 00 00 00 00 00
00:15:59.453;188;Std;;00 02 00 00 00 02 01 03
00:15:59.454;285;Std;;01 00 90 42 81 00 00 01
00:15:59.459;202;Std;;00 00 00 00 D4 30 D4 30
00:15:59.459;302;Std;;00 00 CF 18 F4 01 00 00
00:15:59.460;402;Std;;00 00 00 00 00 00 00 00
00:15:59.461;209;Std;;00 00 00 00 D4 30 D4 30
00:15:59.461;309;Std;;00 00 CF 18 2C 01 00 00
00:15:59.462;409;Std;;00 00 00 00 00 00 00 00
00:15:59.462;204;Std;;00 00 00 00 00 00 00 00
00:15:59.463;304;Std;;00 00 00 00 00 00 00 00
00:15:59.463;20F;Std;;00 04 04 04 01 00
00:15:59.464;385;Std;;00 00 00 00 00 00 00 00
00:15:59.464;20B;Std;;81 00 00 00
00:15:59.465;22E;Std;;00 00 00 00 00 07 07 00
00:15:59.470;70F;Std;;5
00:15:59.472;2AE;Std;;00 00 00 00 00 00 00 00
00:15:59.472;3AE;Std;;00 00 00 00 00 00 00 00
00:15:59.473;3AF;Std;;00 00 00 00 00 00 00 00
00:15:59.473;485;Std;;FA 01 FA 01 CC 02 00 00
00:15:59.474;182;Std;;00 00 00 00 00 00 00 00
00:15:59.476;282;Std;;00 00 00 00 DC 00 D9 00
00:15:59.478;382;Std;;01 00 01 00 4F 50 00 00
00:15:59.480;482;Std;;00 00 FC FF 00 00 19 01
00:15:59.482;183;Std;;E5 00 B9 00 FE 00 03 00
00:15:59.483;287;Std;;00 00 00 00 00 00 00 00
00:15:59.484;283;Std;;01 00 05 00 00 00 00 00
00:15:59.487;383;Std;;00 00 00 00 00 00 00 00
00:15:59.489;483;Std;;00 00 00 00 00 00 00 00
00:15:59.496;3AD;Std;;00 00 00 00 00 00 00 00
00:15:59.496;4AE;Std;;00 00 00 00 00 00 00 00
00:15:59.497;1AF;Std;;00 00 00 00 00 00 00 00
00:15:59.497;2AF;Std;;00 00 00 00 00 00 00 00
00:15:59.504;184;Std;;00 00 00 00 00 07 0F 01
00:15:59.510;42E;Std;;11 00 00 00 C0 78 00 0B
00:15:59.511;4AD;Std;;20 00 00 00 00 00 00 00
00:15:59.511;1AE;Std;;00 00 00 00 00
00:15:59.513;189;Std;;00 00 00 00 00 00 00 00
00:15:59.514;284;Std;;31 02 E0 27 4A 20 11 00
00:15:59.515;289;Std;;00 00 00 00 C5 00 C1 00
00:15:59.516;24B;Std;;00 00 00 00 00 00 00 00
00:15:59.517;24A;Std;;00 00 00 00 00 00 00 00
00:15:59.517;389;Std;;01 00 01 00 4F 50 00 00
00:15:59.518;24C;Std;;00 00 00 00 00 00 00 00
00:15:59.519;489;Std;;00 00 FB FF 00 00 22 01
00:15:59.521;18A;Std;;DA 00 A7 00 D7 00 03 00
00:15:59.524;28A;Std;;07 00 01 00 00 00 00 00
00:15:59.524;384;Std;;AC 02 F8 01 F6 01 F7 01
00:15:59.526;38A;Std;;00 00 00 00 00 00 00 00
00:15:59.528;48A;Std;;00 00 00 00 00 00 00 00
00:15:59.533;484;Std;;00 00 00 00 00 00 00 00
00:15:59.543;185;Std;;FD B3 49 F0 01 03 BB 33
00:15:59.548;80;Std;;
00:15:59.550;18F;Std;;00 20 05 00
00:15:59.551;1AD;Std;;0C 00 01 01 05 01 01 00
00:15:59.551;2AD;Std;;00 00 00 00 00 00 00 00
00:15:59.552;48F;Std;;01 00 00 00 00 00
00:15:59.552;18B;Std;;01 00 00 00
00:15:59.553;188;Std;;00 02 00 00 00 02 01 04
00:15:59.553;28B;Std;;24 00 F3 FF 12 00 58 00
00:15:59.554;285;Std;;01 00 90 42 81 00 00 01
00:15:59.554;29B;Std;;BD FF BA FF C0 FF BD FF
00:15:59.555;1FB;Std;;00 00 05 05 05 05 05 05
00:15:59.559;202;Std;;00 00 00 00 D4 30 D4 30
00:15:59.559;302;Std;;00 00 CF 18 F4 01 00 00
00:15:59.560;402;Std;;00 00 00 00 00 00 00 00
00:15:59.560;209;Std;;00 00 00 00 D4 30 D4 30
00:15:59.561;309;Std;;00 00 CF 18 2C 01 00 00
00:15:59.561;409;Std;;00 00 00 00 00 00 00 00
00:15:59.562;204;Std;;00 00 00 00 00 00 00 00
00:15:59.563;304;Std;;00 00 00 00 00 00 00 00
00:15:59.563;20F;Std;;00 04 04 04 01 00
00:15:59.563;385;Std;;00 00 00 00 00 00 00 00
00:15:59.564;20B;Std;;81 00 00 00
00:15:59.564;22E;Std;;00 00 FF FF 00 07 07 00
00:15:59.565;214;Std;;02 00 00 00 00 00 00 00
00:15:59.565;314;Std;;00 00 00 00 00 00 00 00
00:15:59.572;2AE;Std;;00 00 00 00 00 00 00 00
00:15:59.573;3AE;Std;;00 00 00 00 00 00 00 00
00:15:59.573;3AF;Std;;00 00 00 00 00 00 00 00
00:15:59.574;485;Std;;FA 01 FA 01 CC 02 00 00
00:15:59.583;182;Std;;00 00 00 00 00 00 00 00
00:15:59.586;282;Std;;00 00 00 00 DC 00 D9 00
00:15:59.588;382;Std;;01 00 01 00 4F 50 00 00
00:15:59.590;482;Std;;00 00 FD FF 00 00 19 01
00:15:59.592;183;Std;;E5 00 B9 00 FE 00 03 00
00:15:59.594;283;Std;;01 00 05 00 00 00 00 00
00:15:59.595;3AD;Std;;00 00 00 00 00 00 00 00
00:15:59.596;1AF;Std;;00 00 00 00 00 00 00 00
00:15:59.596;2AF;Std;;00 00 00 00 00 00 00 00
00:15:59.597;383;Std;;00 00 00 00 00 00 00 00
00:15:59.599;483;Std;;00 00 00 00 00 40 00 00
00:15:59.604;184;Std;;00 00 00 00 00 07 0F 01
00:15:59.609;22E;Std;;00 00 00 00 00 07 07 00
00:15:59.610;42E;Std;;11 00 00 00 C0 78 00 0C
00:15:59.611;52E;Std;;00 00 00 00 67 BD 2D 00
00:15:59.611;4AD;Std;;20 00 00 00 00 00 00 00
00:15:59.612;1AE;Std;;00 00 00 00 00
00:15:59.612;4AE;Std;;00 00 00 00 00 00 00 00
00:15:59.614;284;Std;;31 02 E0 27 4A 20 11 00
00:15:59.615;24B;Std;;00 00 00 00 00 00 00 00
00:15:59.615;24A;Std;;00 00 00 00 00 00 00 00
00:15:59.616;24C;Std;;00 00 00 00 00 00 00 00
00:15:59.623;189;Std;;00 00 00 00 00 00 00 00
00:15:59.624;384;Std;;AC 02 F8 01 F5 01 F7 01
00:15:59.625;289;Std;;00 00 00 00 C5 00 C1 00
00:15:59.627;389;Std;;01 00 01 00 4F 50 00 00
00:15:59.629;489;Std;;00 00 FA FF 00 00 22 01
00:15:59.631;18A;Std;;DA 00 A7 00 D7 00 03 00
00:15:59.633;484;Std;;00 00 00 00 00 00 00 00
00:15:59.634;28A;Std;;07 00 01 00 00 00 00 00
00:15:59.636;38A;Std;;00 00 00 00 00 00 00 00
00:15:59.638;48A;Std;;00 00 00 00 00 40 00 00
00:15:59.643;185;Std;;FD B3 49 F0 01 03 BB 33
00:15:59.647;70B;Std;;5
00:15:59.649;80;Std;;
00:15:59.651;18F;Std;;00 20 05 00
00:15:59.651;18B;Std;;01 00 00 00
00:15:59.651;1AD;Std;;0C 00 01 01 05 01 01 00
00:15:59.652;28B;Std;;1C 00 F6 FF 12 00 5D 00
00:15:59.652;29B;Std;;C0 FF C0 FF C0 FF BD FF
00:15:59.653;188;Std;;00 02 00 00 00 02 01 05
00:15:59.653;1FB;Std;;00 00 05 05 05 05 05 05
00:15:59.654;285;Std;;01 00 90 42 81 00 00 01
00:15:59.654;2AD;Std;;00 00 00 00 00 00 00 00
00:15:59.659;202;Std;;00 00 00 00 D4 30 D4 30
00:15:59.660;302;Std;;00 00 CF 08 F4 01 00 00
00:15:59.660;402;Std;;00 00 00 00 00 00 00 00
00:15:59.661;209;Std;;00 00 00 00 D4 30 D4 30
00:15:59.661;309;Std;;00 00 CF 08 2C 01 00 00
00:15:59.662;409;Std;;00 00 00 00 00 00 00 00
00:15:59.662;204;Std;;00 00 00 00 00 00 00 00
00:15:59.663;304;Std;;00 00 00 00 00 00 00 00
00:15:59.663;385;Std;;00 00 00 00 00 00 00 00
00:15:59.664;20F;Std;;00 04 04 04 01 00
00:15:59.664;20B;Std;;81 00 00 00
00:15:59.670;70F;Std;;5
00:15:59.672;2AE;Std;;00 00 00 00 00 00 00 00
00:15:59.672;3AE;Std;;00 00 00 00 00 00 00 00
00:15:59.673;3AF;Std;;00 00 00 00 00 00 00 00
00:15:59.673;485;Std;;FA 01 FA 01 CC 02 00 00
00:15:59.675;392;Std;;00 01 3E 34 15 15 16 07
00:15:59.693;704;Std;;5
00:15:59.693;182;Std;;00 00 00 00 00 00 00 00
00:15:59.695;3AD;Std;;00 00 00 00 00 00 00 00
00:15:59.696;1AF;Std;;00 00 00 00 00 00 00 00
00:15:59.696;282;Std;;00 00 00 00 DC 00 D9 00
00:15:59.697;2AF;Std;;00 00 00 00 00 00 00 00
00:15:59.698;382;Std;;01 00 01 00 4F 50 00 00
00:15:59.700;482;Std;;00 00 FD FF 00 00 19 01
00:15:59.702;183;Std;;E5 00 B9 00 FE 00 03 00
00:15:59.704;184;Std;;00 00 00 00 00 07 0F 01
00:15:59.704;283;Std;;01 00 05 00 00 00 00 00
00:15:59.707;383;Std;;00 00 00 00 00 00 00 00
00:15:59.709;483;Std;;00 00 00 00 00 40 00 00
00:15:59.709;42E;Std;;11 00 00 00 C0 78 00 0D
