ASCII Trace IXXAT MiniMon V3  Version: 1.1.4.4543
Date: 15.06.2022
Start time: 13:46:20
Stop time: 13:46:35
Overruns: 0  Errorframes: 0                                          
Baudrate: 250 kbit/s
"Time";"Identifier (hex)";"Format";"Flags";"Data (hex)"
"00:46:40.651";"188";"Std";"";"00 02 00 00 00 02 01 2D"
"00:46:40.652";"709";"Std";"";"05"
"00:46:40.652";"70F";"Std";"";"05"
"00:46:40.656";"1AE";"Std";"";"00 00 00 00 00"
"00:46:40.657";"2AE";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:40.657";"42E";"Std";"";"11 00 00 00 C0 A0 00 0A"
"00:46:40.658";"52E";"Std";"";"08 08 00 05 00 00 F0 00"
"00:46:40.662";"182";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:40.664";"282";"Std";"";"00 00 00 00 DC 00 D8 00"
"00:46:40.664";"24B";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:40.665";"24A";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:40.666";"24C";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:40.666";"382";"Std";"";"01 00 01 00 4F 50 00 00"
"00:46:40.668";"482";"Std";"";"00 00 FD FF 00 00 1C 01"
"00:46:40.671";"183";"Std";"";"E7 00 BA 00 FC 00 03 00"
"00:46:40.673";"283";"Std";"";"01 00 05 00 00 00 00 00"
"00:46:40.675";"383";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:40.677";"483";"Std";"";"00 00 00 00 00 40 00 00"
"00:46:40.681";"1AD";"Std";"";"0C 00 01 01 05 01 01 00"
"00:46:40.682";"3AF";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:40.696";"3AE";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:40.697";"80";"Std";"";""
"00:46:40.698";"189";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:40.698";"18B";"Std";"";"01 00 00 00"
"00:46:40.699";"28B";"Std";"";"1F 00 F3 FF 0F 00 5A 00"
"00:46:40.699";"29B";"Std";"";"BD FF C0 FF BD FF BD FF"
"00:46:40.699";"1FB";"Std";"";"00 00 05 05 05 05 05 05"
"00:46:40.700";"289";"Std";"";"00 00 00 00 C4 00 C1 00"
"00:46:40.702";"389";"Std";"";"01 00 01 00 4F 50 00 00"
"00:46:40.704";"489";"Std";"";"00 00 FA FF 00 00 25 01"
"00:46:40.706";"202";"Std";"";"00 00 00 00 D4 30 D4 30"
"00:46:40.706";"302";"Std";"";"00 00 4F 08 F4 01 00 00"
"00:46:40.707";"18A";"Std";"";"D9 00 A9 00 D5 00 03 00"
"00:46:40.707";"402";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:40.708";"209";"Std";"";"00 00 00 00 D4 30 D4 30"
"00:46:40.708";"309";"Std";"";"00 00 4F 08 2C 01 00 00"
"00:46:40.709";"28A";"Std";"";"07 00 01 00 00 00 00 00"
"00:46:40.709";"409";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:40.710";"20F";"Std";"";"00 04 04 04 01 00"
"00:46:40.710";"20B";"Std";"";"81 00 00 00"
"00:46:40.711";"214";"Std";"";"02 00 00 00 00 00 00 00"
"00:46:40.711";"38A";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:40.712";"314";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:40.713";"48A";"Std";"";"00 00 00 00 00 40 00 00"
"00:46:40.718";"4AE";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:40.718";"1AF";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:40.719";"2AF";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:40.726";"702";"Std";"";"05"
"00:46:40.732";"18F";"Std";"";"00 20 05 00"
"00:46:40.732";"28F";"Std";"";"FF 1F 83 00 00 00"
"00:46:40.733";"38F";"Std";"";"00 00 01 03"
"00:46:40.734";"48F";"Std";"";"01 00 00 00 00 00"
"00:46:40.736";"2AD";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:40.737";"3AD";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:40.737";"4AD";"Std";"";"20 00 00 00 00 00 00 00"
"00:46:40.751";"188";"Std";"";"00 02 00 00 00 02 01 2E"
"00:46:40.756";"1AE";"Std";"";"00 00 00 00 00"
"00:46:40.757";"2AE";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:40.758";"22E";"Std";"";"00 00 00 00 00 07 07 00"
"00:46:40.759";"42E";"Std";"";"11 00 00 00 C0 A0 00 0B"
"00:46:40.763";"24B";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:40.763";"24A";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:40.764";"24C";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:40.772";"182";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:40.774";"282";"Std";"";"00 00 00 00 DC 00 D8 00"
"00:46:40.776";"382";"Std";"";"01 00 01 00 4F 50 00 00"
"00:46:40.778";"482";"Std";"";"00 00 FC FF 00 00 1C 01"
"00:46:40.781";"183";"Std";"";"E7 00 BA 00 FC 00 03 00"
"00:46:40.781";"3AF";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:40.783";"283";"Std";"";"01 00 05 00 00 00 00 00"
"00:46:40.785";"383";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:40.787";"483";"Std";"";"00 00 00 00 00 40 00 00"
"00:46:40.789";"392";"Std";"";"00 01 6F 34 15 15 16 07"
"00:46:40.796";"1AD";"Std";"";"0C 00 01 01 05 01 01 00"
"00:46:40.796";"80";"Std";"";""
"00:46:40.797";"3AE";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:40.800";"18B";"Std";"";"01 00 00 00"
"00:46:40.800";"28B";"Std";"";"21 00 F6 FF 12 00 5A 00"
"00:46:40.801";"29B";"Std";"";"BD FF BD FF BD FF C0 FF"
"00:46:40.801";"1FB";"Std";"";"00 00 05 05 05 05 05 05"
"00:46:40.806";"202";"Std";"";"00 00 00 00 D4 30 D4 30"
"00:46:40.806";"302";"Std";"";"00 00 4F 18 F4 01 00 00"
"00:46:40.807";"402";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:40.807";"209";"Std";"";"00 00 00 00 D4 30 D4 30"
"00:46:40.808";"309";"Std";"";"00 00 4F 18 2C 01 00 00"
"00:46:40.808";"189";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:40.809";"409";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:40.809";"20F";"Std";"";"00 04 04 04 01 00"
"00:46:40.809";"20B";"Std";"";"81 00 00 00"
"00:46:40.810";"289";"Std";"";"00 00 00 00 C4 00 C1 00"
"00:46:40.812";"389";"Std";"";"01 00 01 00 4F 50 00 00"
"00:46:40.814";"489";"Std";"";"00 00 FB FF 00 00 25 01"
"00:46:40.816";"18A";"Std";"";"D9 00 A9 00 D5 00 03 00"
"00:46:40.817";"4AE";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:40.819";"28A";"Std";"";"07 00 01 00 00 00 00 00"
"00:46:40.821";"38A";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:40.823";"48A";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:40.832";"18F";"Std";"";"00 20 05 00"
"00:46:40.836";"2AD";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:40.837";"3AD";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:40.837";"4AD";"Std";"";"20 00 00 00 00 00 00 00"
"00:46:40.838";"1AF";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:40.838";"2AF";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:40.851";"188";"Std";"";"00 02 00 00 00 02 01 2F"
"00:46:40.851";"70F";"Std";"";"05"
"00:46:40.856";"1AE";"Std";"";"00 00 00 00 00"
"00:46:40.857";"2AE";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:40.857";"22E";"Std";"";"00 00 FF FF 00 07 07 00"
"00:46:40.858";"42E";"Std";"";"11 00 00 00 C0 A0 00 0C"
"00:46:40.859";"52E";"Std";"";"00 00 00 00 67 AD 2D 00"
"00:46:40.862";"24B";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:40.863";"24A";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:40.863";"24C";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:40.881";"3AF";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:40.882";"182";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:40.884";"282";"Std";"";"00 00 00 00 DC 00 D8 00"
"00:46:40.886";"382";"Std";"";"01 00 01 00 4F 50 00 00"
"00:46:40.887";"194";"Std";"";"01 00 26 01 23 01 35 01"
"00:46:40.888";"494";"Std";"";"38 01 49 01 0F 01 13 01"
"00:46:40.888";"394";"Std";"";"02 00 02 00 08 00 00 00"
"00:46:40.889";"294";"Std";"";"00 00 01 00 00 00 00 00"
"00:46:40.889";"482";"Std";"";"00 00 FD FF 00 00 1C 01"
"00:46:40.891";"183";"Std";"";"E7 00 BA 00 FC 00 03 00"
"00:46:40.893";"283";"Std";"";"01 00 05 00 00 00 00 00"
"00:46:40.895";"383";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:40.896";"1AD";"Std";"";"0C 00 01 01 05 01 01 00"
"00:46:40.897";"80";"Std";"";""
"00:46:40.897";"3AE";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:40.898";"483";"Std";"";"00 00 00 00 00 40 00 00"
"00:46:40.899";"18B";"Std";"";"01 00 00 00"
"00:46:40.899";"28B";"Std";"";"27 00 F3 FF 12 00 5A 00"
"00:46:40.900";"29B";"Std";"";"C0 FF BD FF BD FF BA FF"
"00:46:40.900";"1FB";"Std";"";"00 00 05 05 05 05 05 05"
"00:46:40.906";"202";"Std";"";"00 00 00 00 D4 30 D4 30"
"00:46:40.906";"302";"Std";"";"00 00 4F 08 F4 01 00 00"
"00:46:40.907";"402";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:40.907";"209";"Std";"";"00 00 00 00 D4 30 D4 30"
"00:46:40.908";"309";"Std";"";"00 00 4F 08 2C 01 00 00"
"00:46:40.909";"409";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:40.909";"20F";"Std";"";"00 04 04 04 01 00"
"00:46:40.909";"30F";"Std";"";"26 93 F4 02 DD 36"
"00:46:40.910";"20B";"Std";"";"81 00 00 00"
"00:46:40.910";"22E";"Std";"";"00 00 00 00 00 07 07 00"
"00:46:40.918";"4AE";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:40.918";"189";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:40.920";"289";"Std";"";"00 00 00 00 C4 00 C1 00"
"00:46:40.922";"389";"Std";"";"01 00 01 00 4F 50 00 00"
"00:46:40.924";"489";"Std";"";"00 00 F9 FF 00 00 25 01"
"00:46:40.926";"18A";"Std";"";"D9 00 A9 00 D5 00 03 00"
"00:46:40.929";"28A";"Std";"";"07 00 01 00 00 00 00 00"
"00:46:40.931";"38A";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:40.932";"18F";"Std";"";"00 20 05 00"
"00:46:40.932";"48F";"Std";"";"01 00 00 00 00 00"
"00:46:40.933";"48A";"Std";"";"00 00 00 00 00 40 00 00"
"00:46:40.936";"2AD";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:40.937";"3AD";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:40.937";"4AD";"Std";"";"20 00 00 00 00 00 00 00"
"00:46:40.938";"1AF";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:40.938";"2AF";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:40.951";"708";"Std";"";"05"
"00:46:40.951";"188";"Std";"";"00 02 00 00 00 02 01 30"
"00:46:40.956";"1AE";"Std";"";"00 00 00 00 00"
"00:46:40.957";"2AE";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:40.959";"42E";"Std";"";"11 00 00 00 C0 A0 00 0D"
"00:46:40.963";"24B";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:40.964";"24A";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:40.964";"24C";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:40.976";"70B";"Std";"";"05"
"00:46:40.981";"3AF";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:40.992";"182";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:40.994";"282";"Std";"";"00 00 00 00 DC 00 D8 00"
"00:46:40.995";"80";"Std";"";""
"00:46:40.996";"1AD";"Std";"";"0C 00 01 01 05 01 01 00"
"00:46:40.997";"382";"Std";"";"01 00 01 00 4F 50 00 00"
"00:46:40.997";"3AE";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:40.998";"18B";"Std";"";"01 00 00 00"
"00:46:40.998";"28B";"Std";"";"21 00 F3 FF 0F 00 5A 00"
"00:46:40.999";"29B";"Std";"";"C0 FF C0 FF BD FF BD FF"
"00:46:40.999";"1FB";"Std";"";"00 00 05 05 05 05 05 05"
"00:46:41.000";"482";"Std";"";"00 00 FC FF 00 00 1C 01"
"00:46:41.001";"183";"Std";"";"E7 00 BA 00 FC 00 03 00"
"00:46:41.003";"283";"Std";"";"01 00 05 00 00 00 00 00"
"00:46:41.004";"202";"Std";"";"00 00 00 00 D4 30 D4 30"
"00:46:41.005";"302";"Std";"";"00 00 4F 08 F4 01 00 00"
"00:46:41.005";"383";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:41.006";"402";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:41.006";"209";"Std";"";"00 00 00 00 D4 30 D4 30"
"00:46:41.007";"309";"Std";"";"00 00 4F 08 2C 01 00 00"
"00:46:41.007";"483";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:41.008";"409";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:41.008";"20F";"Std";"";"00 04 04 04 01 00"
"00:46:41.009";"20B";"Std";"";"81 00 00 00"
"00:46:41.009";"22E";"Std";"";"00 00 FF FF 00 07 07 00"
"00:46:41.018";"4AE";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:41.028";"189";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:41.029";"712";"Std";"";"05"
"00:46:41.030";"289";"Std";"";"00 00 00 00 C4 00 C1 00"
"00:46:41.032";"18F";"Std";"";"00 20 05 00"
"00:46:41.032";"389";"Std";"";"01 00 01 00 4F 50 00 00"
"00:46:41.034";"489";"Std";"";"00 00 FA FF 00 00 25 01"
"00:46:41.036";"2AD";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:41.037";"18A";"Std";"";"D9 00 A9 00 D5 00 03 00"
"00:46:41.037";"3AD";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:41.038";"4AD";"Std";"";"20 00 00 00 00 00 00 00"
"00:46:41.038";"1AF";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:41.039";"28A";"Std";"";"07 00 01 00 00 00 00 00"
"00:46:41.039";"2AF";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:41.041";"38A";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:41.043";"48A";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:41.049";"701";"Std";"";"05"
"00:46:41.051";"188";"Std";"";"00 02 00 00 00 02 01 31"
"00:46:41.051";"70F";"Std";"";"05"
"00:46:41.056";"1AE";"Std";"";"00 00 00 00 00"
"00:46:41.057";"2AE";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:41.059";"42E";"Std";"";"11 00 00 00 C0 A0 00 0E"
"00:46:41.060";"52E";"Std";"";"00 00 00 03 00 00 00 00"
"00:46:41.063";"24B";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:41.064";"24A";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:41.065";"24C";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:41.081";"3AF";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:41.095";"80";"Std";"";""
"00:46:41.096";"3AE";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:41.097";"18B";"Std";"";"01 00 00 00"
"00:46:41.097";"28B";"Std";"";"1C 00 F8 FF 17 00 5D 00"
"00:46:41.098";"29B";"Std";"";"BD FF BD FF BD FF BD FF"
"00:46:41.098";"1FB";"Std";"";"00 00 05 05 05 05 05 05"
"00:46:41.102";"182";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:41.104";"282";"Std";"";"00 00 00 00 DC 00 D8 00"
"00:46:41.105";"202";"Std";"";"00 00 00 00 D4 30 D4 30"
"00:46:41.105";"302";"Std";"";"00 00 4F 18 F4 01 00 00"
"00:46:41.106";"402";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:41.106";"382";"Std";"";"01 00 01 00 4F 50 00 00"
"00:46:41.107";"209";"Std";"";"00 00 00 00 D4 30 D4 30"
"00:46:41.107";"309";"Std";"";"00 00 4F 18 2C 01 00 00"
"00:46:41.108";"409";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:41.108";"482";"Std";"";"00 00 FD FF 00 00 1C 01"
"00:46:41.109";"20F";"Std";"";"00 04 04 04 01 00"
"00:46:41.109";"20B";"Std";"";"81 00 00 00"
"00:46:41.111";"183";"Std";"";"E7 00 BA 00 FC 00 03 00"
"00:46:41.113";"283";"Std";"";"01 00 05 00 00 00 00 00"
"00:46:41.115";"383";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:41.117";"1AD";"Std";"";"0C 00 01 01 05 01 01 00"
"00:46:41.118";"483";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:41.118";"4AE";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:41.132";"18F";"Std";"";"00 20 05 00"
"00:46:41.132";"48F";"Std";"";"01 00 00 00 00 00"
"00:46:41.135";"72D";"Std";"";"05"
"00:46:41.136";"2AD";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:41.137";"3AD";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:41.137";"4AD";"Std";"";"20 00 00 00 00 00 00 00"
"00:46:41.138";"189";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:41.140";"289";"Std";"";"00 00 00 00 C4 00 C1 00"
"00:46:41.142";"389";"Std";"";"01 00 01 00 4F 50 00 00"
"00:46:41.144";"489";"Std";"";"00 00 FA FF 00 00 25 01"
"00:46:41.146";"18A";"Std";"";"D9 00 A9 00 D6 00 03 00"
"00:46:41.149";"28A";"Std";"";"07 00 01 00 00 00 00 00"
"00:46:41.151";"38A";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:41.151";"188";"Std";"";"00 02 00 00 00 02 01 32"
"00:46:41.153";"48A";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:41.157";"1AE";"Std";"";"00 00 00 00 00"
"00:46:41.157";"2AE";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:41.158";"1AF";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:41.158";"2AF";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:41.158";"42E";"Std";"";"11 00 00 00 C0 A0 00 0F"
"00:46:41.159";"709";"Std";"";"05"
"00:46:41.164";"24B";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:41.165";"24A";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:41.165";"24C";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:41.181";"3AF";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:41.196";"80";"Std";"";""
"00:46:41.196";"3AE";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:41.199";"18B";"Std";"";"01 00 00 00"
"00:46:41.199";"28B";"Std";"";"21 00 F6 FF 15 00 5D 00"
"00:46:41.200";"29B";"Std";"";"C0 FF BD FF BD FF BD FF"
"00:46:41.200";"1FB";"Std";"";"00 00 05 05 05 05 05 05"
"00:46:41.205";"202";"Std";"";"00 00 00 00 D4 30 D4 30"
"00:46:41.206";"302";"Std";"";"00 00 4F 08 F4 01 00 00"
"00:46:41.206";"402";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:41.207";"209";"Std";"";"00 00 00 00 D4 30 D4 30"
"00:46:41.207";"309";"Std";"";"00 00 4F 08 2C 01 00 00"
"00:46:41.208";"409";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:41.208";"20F";"Std";"";"00 04 04 04 01 00"
"00:46:41.209";"20B";"Std";"";"81 00 00 00"
"00:46:41.209";"22E";"Std";"";"00 00 00 00 00 07 07 00"
"00:46:41.210";"214";"Std";"";"02 00 00 00 00 00 00 00"
"00:46:41.210";"314";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:41.212";"182";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:41.214";"282";"Std";"";"00 00 00 00 DC 00 D8 00"
"00:46:41.216";"382";"Std";"";"01 00 01 00 4F 50 00 00"
"00:46:41.217";"1AD";"Std";"";"0C 00 01 01 05 01 01 00"
"00:46:41.218";"4AE";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:41.218";"482";"Std";"";"00 00 FB FF 00 00 1C 01"
"00:46:41.221";"183";"Std";"";"E7 00 BA 00 FC 00 03 00"
"00:46:41.223";"283";"Std";"";"01 00 05 00 00 00 00 00"
"00:46:41.225";"383";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:41.227";"483";"Std";"";"00 00 00 00 00 40 00 00"
"00:46:41.231";"702";"Std";"";"05"
"00:46:41.232";"18F";"Std";"";"00 20 05 00"
"00:46:41.232";"28F";"Std";"";"FF 1F 83 00 00 00"
"00:46:41.233";"38F";"Std";"";"00 00 01 03"
"00:46:41.237";"2AD";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:41.237";"3AD";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:41.238";"4AD";"Std";"";"20 00 00 00 00 00 00 00"
"00:46:41.248";"189";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:41.250";"289";"Std";"";"00 00 00 00 C4 00 C1 00"
"00:46:41.251";"188";"Std";"";"00 02 00 00 00 02 01 33"
"00:46:41.251";"70F";"Std";"";"05"
"00:46:41.252";"389";"Std";"";"01 00 01 00 4F 50 00 00"
"00:46:41.254";"489";"Std";"";"00 00 FB FF 00 00 25 01"
"00:46:41.256";"1AE";"Std";"";"00 00 00 00 00"
"00:46:41.257";"18A";"Std";"";"D9 00 A9 00 D6 00 03 00"
"00:46:41.257";"2AE";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:41.258";"42E";"Std";"";"11 00 00 00 C0 A0 00 10"
"00:46:41.259";"28A";"Std";"";"07 00 01 00 00 00 00 00"
"00:46:41.259";"52E";"Std";"";"02 00 F0 0F 11 00 00 00"
"00:46:41.261";"38A";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:41.263";"24B";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:41.263";"48A";"Std";"";"00 00 00 00 00 40 00 00"
"00:46:41.264";"24A";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:41.264";"24C";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:41.281";"1AF";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:41.282";"2AF";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:41.282";"3AF";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:41.296";"3AE";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:41.297";"80";"Std";"";""
"00:46:41.298";"18B";"Std";"";"01 00 00 00"
"00:46:41.298";"28B";"Std";"";"1F 00 F6 FF 15 00 5A 00"
"00:46:41.299";"29B";"Std";"";"BD FF BD FF BD FF BD FF"
"00:46:41.299";"1FB";"Std";"";"00 00 05 05 05 05 05 05"
"00:46:41.300";"100";"Std";"";"B7 94 F4 02 DD 36"
"00:46:41.307";"202";"Std";"";"00 00 00 00 D4 30 D4 30"
"00:46:41.308";"302";"Std";"";"00 00 4F 18 F4 01 00 00"
"00:46:41.308";"402";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:41.309";"209";"Std";"";"00 00 00 00 D4 30 D4 30"
"00:46:41.309";"309";"Std";"";"00 00 4F 18 2C 01 00 00"
"00:46:41.310";"409";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:41.310";"20F";"Std";"";"00 04 04 04 01 00"
"00:46:41.311";"20B";"Std";"";"81 00 00 00"
"00:46:41.311";"22E";"Std";"";"00 00 FF FF 00 07 07 00"
"00:46:41.317";"4AE";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:41.322";"182";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:41.324";"282";"Std";"";"00 00 00 00 DC 00 D8 00"
"00:46:41.326";"382";"Std";"";"01 00 01 00 4F 50 00 00"
"00:46:41.328";"482";"Std";"";"00 00 FC FF 00 00 1C 01"
"00:46:41.331";"183";"Std";"";"E7 00 BA 00 FC 00 03 00"
"00:46:41.332";"18F";"Std";"";"00 20 05 00"
"00:46:41.332";"48F";"Std";"";"01 00 00 00 00 00"
"00:46:41.333";"283";"Std";"";"01 00 05 00 00 00 00 00"
"00:46:41.335";"383";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:41.336";"1AD";"Std";"";"0C 00 01 01 05 01 01 00"
"00:46:41.337";"2AD";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:41.337";"3AD";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:41.338";"483";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:41.338";"4AD";"Std";"";"20 00 00 00 00 00 00 00"
"00:46:41.351";"188";"Std";"";"00 02 00 00 00 02 01 34"
"00:46:41.356";"1AE";"Std";"";"00 00 00 00 00"
"00:46:41.357";"2AE";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:41.357";"42E";"Std";"";"11 00 00 00 C0 A0 00 11"
"00:46:41.358";"189";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:41.360";"289";"Std";"";"00 00 00 00 C4 00 C1 00"
"00:46:41.362";"389";"Std";"";"01 00 01 00 4F 50 00 00"
"00:46:41.363";"24B";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:41.364";"24A";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:41.364";"24C";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:41.365";"489";"Std";"";"00 00 FA FF 00 00 25 01"
"00:46:41.365";"714";"Std";"";"05"
"00:46:41.366";"18A";"Std";"";"D9 00 A9 00 D6 00 03 00"
"00:46:41.369";"28A";"Std";"";"07 00 01 00 00 00 00 00"
"00:46:41.371";"38A";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:41.373";"48A";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:41.381";"1AF";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:41.382";"2AF";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:41.382";"3AF";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:41.387";"194";"Std";"";"01 00 23 01 22 01 35 01"
"00:46:41.388";"494";"Std";"";"37 01 48 01 0F 01 11 01"
"00:46:41.388";"394";"Std";"";"02 00 02 00 05 00 00 00"
"00:46:41.389";"294";"Std";"";"00 00 01 00 00 00 00 00"
"00:46:41.397";"3AE";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:41.397";"80";"Std";"";""
"00:46:41.400";"18B";"Std";"";"01 00 00 00"
"00:46:41.400";"28B";"Std";"";"21 00 F1 FF 15 00 5D 00"
"00:46:41.401";"29B";"Std";"";"C0 FF BD FF BD FF BD FF"
"00:46:41.401";"1FB";"Std";"";"00 00 05 05 05 05 05 05"
"00:46:41.406";"202";"Std";"";"00 00 00 00 D4 30 D4 30"
"00:46:41.407";"302";"Std";"";"00 00 4F 18 F4 01 00 00"
"00:46:41.407";"402";"Std";"";"00 00 00 00 00 00 00 00"
